M CIOLACU
REGIUNILE 0.0
PARTENERII 0.0
DECALAJELE 0.0
V-ATI 0.0
REFUZATI 0.0
ORI 0.0
VETI 0.0
MINISTRII 0.0
SUBIECT 0.0
COMISIE 0.0
L-AU 0.0
PUS 0.0
ACCENT 0.0
BULGARIA 0.0
FRUMOASA 0.0
ALTCEVA 0.0
ANGAJAT 0.0
FACETI 0.0
VENITURILOR 0.0
MAJORAREA 0.0
PLACE 0.0
CREDETI 0.0
MINCINOSI 0.0
SPUNA 0.0
IMPOZITELE 0.0
MARFA 0.0
DATI 0.0
ADUCETI 0.0
IMPRUMUTURILE 0.0
IMPRUMUTAT 0.0
LUNI 0.0
IMPRUMUTATI 0.0
RAPID 0.0
LUATI 0.0
GRATIS 0.0
SASE 0.0
SARACIT 0.0
NIVELUL 0.0
PRETURILE 0.0
AFLATI 0.0
CUMPARARE 0.0
PUR 0.0
POLONIEI 0.0
N-A 0.0
CASA 0.0
CAPAT 0.0
POPULATIEI 0.0
GUVERNARII 0.0
PROMIT 0.0
NICIUNA 0.0
VOTUL 0.0
CANDIDAT 0.0
INCHEIAT 0.0
S-AR 0.0
MEMBRI 0.0
POPORULUI 0.0
PUTERNIC 0.0
VALORILOR 0.0
LUPTAT 0.0
CUMPANA 0.0
URIASE 0.0
UNITI 0.0
DETERMINATI 0.0
REALIZAREA 0.0
UNIREA 0.0
VAZUT-O 0.0
PUTERII 0.0
CAPACITATII 0.0
ACESTUI 0.0
IDEAL 0.0
VIZIUNEA 0.0
UNIRII 0.0
GENERATIILE 0.0
VIITOARE 0.0
DIFERITE 0.0
SOCIALA 0.0
OFERA 0.0
SIMTA 0.0
RESPECTATA 0.0
EXTERN 0.0
APERE 0.0
INCEP 0.0
ADECVATE 0.0
REGLEMENTARI 0.0
AFACERILOR 0.0
PUBLICE 0.0
ECONOMICI 0.0
AMERICANI 0.0
TEHNOLOGIE 0.0
PRIVATE 0.0
SECURITATE 0.0
OARA 0.0
EXPERIENTA 0.0
CADRU 0.0
DIGITALIZARII 0.0
ADMINISTRATIEI 0.0
SINGURUL 0.0
ZECI 0.0
GENERATIE 0.0
NEAGRA 0.0
ASTEPTAM 0.0
EVIDENT 0.0
INVESTITIILE 0.0
PREDICTIBILITATE 0.0
DUBLA 0.0
FINANCIARE 0.0
SECUNDA 0.0
ATINGEREA 0.0
DECIZIE 0.0
DINCOLO 0.0
REALA 0.0
PUTINA 0.0
ADMINISTRATIVA 0.0
FORTE 0.0
BAZATA 0.0
MEDIU 0.0
LUNA 0.0
NATURAL 0.0
PRIVIND 0.0
CENTRALA 0.0
PERSOANE 0.0
CERE 0.0
APA 0.0
ISTORICE 0.0
REGASESC 0.0
URMATOAREA 0.0
CENTRUL 0.0
PRINCIPAL 0.0
PROTECTIE 0.0
DATE 0.0
CORECTE 0.0
CREEZE 0.0
DOVEDIT 0.0
EA 0.0
SISTEMULUI 0.0
SANATATE 0.0
SPITALELE 0.0
CETATEANULUI 0.0
CAUZA 0.0
SENS 0.0
DECENT 0.0
FAMILIEI 0.0
FAMILIILE 0.0
DESCHIS 0.0
COLABORARE 0.0
EFICIENTA 0.0
PRIMII 0.0
PREDICTIBIL 0.0
LUCRA 0.0
JOACE 0.0
ROL 0.0
ONEST 0.0
REFORMAREA 0.0
SISTEME 0.0
LUNGA 0.0
PERSONAL 0.0
PUNCTUL 0.0
PARLAMENTUL 0.0
PUNE 0.0
CONTINUT 0.0
CONTRIBUTIE 0.0
TINERE 0.0
PRIMULUI 0.0
CREA 0.0
SOCIETATII 0.0
DISCUTAM 0.0
SANATOS 0.0
ACCELERATA 0.0
PROFESIONIST 0.0
SCHIMBARE 0.0
PREDICTIBILA 0.0
MEMBRU 0.0
PUTERE 0.0
CHEMATA 0.0
SERVICIU 0.0
INDEPENDENT 0.0
JUSTITIE 0.0
IDEI 0.0
PROBLEME 0.0
TRANSFORMARE 0.0
INTERNATIONAL 0.0
URMARIT 0.0
ANGAJAMENTUL 0.0
LINIA 0.0
ALIAT 0.0
REACTIE 0.0
ALIATE 0.0
ACELASI 0.0
COMUNITATEA 0.0
PUNA 0.0
DATI-MI 0.0
VOIE 0.0
THE 0.0
CONT 0.0
DEZBATEREA 0.0
PROBLEMA 0.0
SA-L 0.0
MODUL 0.0
DISCUTII 0.0
BUSINESS 0.0
INTAMPLA 0.0
GRANITA 0.0
VORBESTI 0.0
GANDESTI 0.0
DISCUTIILE 0.0
SPUNEAM 0.0
POTI 0.0
ABSOLUT 0.0
SPUNEA 0.0
GANDITI-VA 0.0
ARATA 0.0
MASINARIE 0.0
FUNCTIONEAZA 0.0
JOACA 0.0
ANUME 0.0
MEARGA 0.0
PUTINTA 0.0
LUCRUL 0.0
MISCARE 0.0
BENEFICIAZA 0.0
PARTENERIATUL 0.0
DISCURSURILE 0.0
LIDERII 0.0
PROMOVEAZA 0.0
LOCUL 0.0
LEGE 0.0
EUROATLANTICE 0.0
SECOLE 0.0
FOLOSESC 0.0
RECUNOSCUT 0.0
RIDICAREA 0.0
AMINTE 0.0
MILITARA 0.0
SENSUL 0.0
RELATIE 0.0
STIMATE 0.0
MEDIA 0.0
FERMA 0.0
DEDICAT 0.0
CAMPANIE 0.0
FACI 0.0
PREGATITE 0.0
MIE 0.0
MI 0.0
DEGRABA 0.0
TROLI 0.0
DISCUTA 0.0
PAI 0.0
PRACTIC 0.0
PUTEAM 0.0
SINCER 0.0
CONTURI 0.0
FALSE 0.0
COMENTARII 0.0
GURA 0.0
MIRCEA 0.0
TARE 0.0
ASTIA 0.0
TREABA 0.0
IMEDIAT 0.0
REGULA 0.0
POSTUL 0.0
AVUT-O 0.0
NU-MI 0.0
INTREBAREA 0.0
PSD-UL 0.0
PRIMAR 0.0
ANUNTA 0.0
CUVANT 0.0
VARIANTA 0.0
PERICULOS 0.0
INCERCA 0.0
PUN 0.0
MERITOCRATIA 0.0
FORMULA 0.0
PIC 0.0
DAI 0.0
TA 0.0
POTRIVIT 0.0
INTRAM 0.0
REPEDE 0.0
L-AS 0.0
PRIVIRE 0.0
REFERENDUM 0.0
VIZITA 0.0
INTARIM 0.0
AVIOANE 0.0
MI-AS 0.0
TRAFIC 0.0
PRINCIPALA 0.0
CHESTIUNE 0.0
PIERDEM 0.0
JUMATATE 0.0
INTAMPLAT 0.0
PROASTA 0.0
MILIOANELE 0.0
SCOLILE 0.0
ILIESCU 0.0
MORALA 0.0
DEMOCRATIE 0.0
AMERICANII 0.0
RELE 0.0
POPULATIA 0.0
ALEXANDRA 0.0
SPITAL 0.0
TUPEU 0.0
MARCEL 0.0
OPOZITIE 0.0
FRUMOASE 0.0
M GEOANA
ALTCEVA 26.850850077279745
NEAGRA 26.850850077279745
DECIZIA 21.480680061823794
EVIDENT 21.480680061823794
PIC 19.64451313755795
AUTENTIC 16.110510046367846
PACEA 16.110510046367846
AMERICAN 16.110510046367846
ANII 16.110510046367846
APROPO 16.110510046367846
GENERATIE 16.110510046367846
INTARIM 15.715610510046368
ALEXANDRA 15.715610510046368
EA 13.823802163833072
FOLOSESC 13.823802163833072
RELATIE 13.75115919629057
DESTUL 13.613534958154103
VIZITA 11.786707882534776
FORMA 11.344612465128417
VAD 11.16513469124533
LONDRA 10.852395672333849
PUI 10.852395672333849
FACUTA 10.852395672333849
CLAR 10.78807926530839
IEI 10.7403400309119
PERFECT 10.7403400309119
LIDER 10.7403400309119
UNEORI 10.7403400309119
MILITARE 10.7403400309119
TARILE 10.7403400309119
RELATIEI 10.7403400309119
PRIETENIE 10.7403400309119
PROTECTIA 10.7403400309119
ESTIC 10.7403400309119
MACAR 10.7403400309119
REFUZATI 10.7403400309119
FRUMOASA 10.7403400309119
INCEP 10.7403400309119
FORTE 10.7403400309119
LUNGA 10.367851622874804
SCHIMBARE 10.367851622874804
SA-L 10.367851622874804
MEARGA 10.367851622874804
LIDERII 10.367851622874804
AS 9.684121492271577
PUNE 8.400981410629976
CRED 8.325709699621216
ORI 8.218121733652907
ACASA 8.055255023183925
FACUT-O 8.055255023183925
DEDICAT 7.857805255023181
PRACTIC 7.857805255023181
ASTIA 7.857805255023181
POSTUL 7.857805255023181
INTREBAREA 7.857805255023181
PSD-UL 7.857805255023181
PUN 7.857805255023181
DAI 7.857805255023181
PRIVIRE 7.857805255023181
PIERDEM 7.857805255023181
PROASTA 7.857805255023181
MORALA 7.857805255023181
UCRAINA 7.6005255905523414
ABSOLUT 7.354563645973979
NATO 7.326402593785822
CURAND 7.234930448222563
TRUMP 7.234930448222563
TURUL 7.234930448222563
DRAGUL 7.234930448222563
PRESEDINTELUI 7.234930448222563
SEMNAL 7.234930448222563
ADOPTAT 7.234930448222563
MESERIE 7.234930448222563
REALITATEA 7.234930448222563
MULTA 7.210757555611618
TERITORIUL 7.06972773177129
CREEZE 6.911901081916538
SISTEME 6.911901081916538
PRIMULUI 6.911901081916538
SOCIETATII 6.911901081916538
PROFESIONIST 6.911901081916538
SERVICIU 6.911901081916538
MILITARA 6.911901081916538
SPER 6.848434778044089
INVATAT 6.395086260504352
PUTINA 6.3082217780717125
TINERI 6.15463872606843
FORTA 6.044271140532059
STRATEGICA 5.987463281809572
TA 5.893353941267388
REPEDE 5.893353941267388
CEVA 5.880117104128551
CONVINS 5.691077919930252
MESAJUL 5.650136159564288
THE 5.515922734480484
TREABA 5.50046367851623
COTITURA 5.370170015455952
ALEG 5.370170015455952
COMUNITATE 5.370170015455952
DINTR-UN 5.370170015455952
PRESEDINTI 5.370170015455952
FUNDAMENTALA 5.370170015455952
MEDICI 5.370170015455952
MINTI 5.370170015455952
INCERCAT 5.370170015455952
INTRAREA 5.370170015455952
UITAT 5.370170015455952
AMINTESC 5.370170015455952
PRIVIM 5.370170015455952
TEHNOLOGICE 5.370170015455952
ECONOMIEI 5.370170015455952
TEHNOLOGIC 5.370170015455952
JUCATOR 5.370170015455952
SANATOASA 5.370170015455952
PRINTR-UN 5.370170015455952
BUCURESTIULUI 5.370170015455952
INIMA 5.370170015455952
DECIDE 5.370170015455952
CAPABILA 5.370170015455952
ESENTA 5.370170015455952
COMANDANTUL 5.370170015455952
SUPREM 5.370170015455952
INTERNATIONALE 5.370170015455952
ADERARE 5.370170015455952
TRANSPORTE 5.370170015455952
MANDATUL 5.370170015455952
ACTIONEZE 5.370170015455952
INCETEZE 5.370170015455952
ORIENTUL 5.370170015455952
MIJLOCIU 5.370170015455952
DIPLOMATIE 5.370170015455952
DEPARTE 5.370170015455952
RECONSTRUCTIA 5.370170015455952
GARANTIE 5.370170015455952
INCEPUTUL 5.370170015455952
CLARE 5.370170015455952
MONDIALE 5.370170015455952
PRESEDINTIEI 5.370170015455952
SUBIECT 5.370170015455952
BULGARIA 5.370170015455952
MARFA 5.370170015455952
IMPRUMUTAT 5.370170015455952
PUR 5.370170015455952
PROMIT 5.370170015455952
INCHEIAT 5.370170015455952
CUMPANA 5.370170015455952
VAZUT-O 5.370170015455952
APERE 5.370170015455952
AMERICANI 5.370170015455952
CADRU 5.370170015455952
DUBLA 5.370170015455952
CENTRALA 5.370170015455952
REPUBLICA 5.2643446759820405
MOLDOVA 5.248695854008351
IMPORTANTA 5.244555051491582
SPRIJINUL 5.229265173460861
PROBLEMA 5.183925811437403
APARARE 4.904606260361657
SERIOS 4.785057724819429
RUSIA 4.785057724819429
LUCRURI 4.757922874745568
SUCCES 4.74930039845157
SCOALA 4.656632273859328
NATIUNE 4.623462542275024
DECI 4.610232272593335
VALORI 4.537844986051367
PIERDUT 4.537844986051367
POZITIA 4.537844986051367
SINGURUL 4.537844986051367
ALTII 4.521831530139104
PUNEM 4.368702263631017
FUNCTIA 4.322917599716131
PACE 4.322917599716131
SCHIMB 4.322917599716131
PREA 4.300509892339906
ECONOMIE 4.2961360123647605
NIMIC 4.237916633149887
PARTENER 4.205481185381142
PUTERNIC 4.109060866826453
PLACE 4.062489909317097
IMPORTANT 3.983201273965589
LUMEA 3.95888438348934
STIMATE 3.9289026275115915
MEDIA 3.9289026275115915
FERMA 3.9289026275115915
FACI 3.9289026275115915
PREGATITE 3.9289026275115915
DEGRABA 3.9289026275115915
PUTEAM 3.9289026275115915
SINCER 3.9289026275115915
FALSE 3.9289026275115915
MIRCEA 3.9289026275115915
TARE 3.9289026275115915
IMEDIAT 3.9289026275115915
REGULA 3.9289026275115915
AVUT-O 3.9289026275115915
PRIMAR 3.9289026275115915
VARIANTA 3.9289026275115915
INCERCA 3.9289026275115915
MERITOCRATIA 3.9289026275115915
FORMULA 3.9289026275115915
POTRIVIT 3.9289026275115915
INTRAM 3.9289026275115915
L-AS 3.9289026275115915
AVIOANE 3.9289026275115915
MI-AS 3.9289026275115915
TRAFIC 3.9289026275115915
PRINCIPALA 3.9289026275115915
CHESTIUNE 3.9289026275115915
JUMATATE 3.9289026275115915
INTAMPLAT 3.9289026275115915
MILIOANELE 3.9289026275115915
SCOLILE 3.9289026275115915
DEMOCRATIE 3.9289026275115915
AMERICANII 3.9289026275115915
RELE 3.9289026275115915
POPULATIA 3.9289026275115915
SPITAL 3.9289026275115915
OPOZITIE 3.9289026275115915
FRUMOASE 3.9289026275115915
MINISTRU 3.8528854518958524
MOD 3.841121650883712
ZIC 3.8192980477741445
MAREA 3.8149067474306464
VECHI 3.766757439709526
CARIERA 3.766757439709526
ALIANTA 3.766757439709526
ATATA 3.766757439709526
ACELEASI 3.715642777166494
STIM 3.715642777166494
DISCUTII 3.67728182298699
PICIOARE 3.617465224111282
APARAM 3.617465224111282
TRADITIONALE 3.617465224111282
PRET 3.617465224111282
TRECUTUL 3.617465224111282
L-AR 3.617465224111282
UCRAINENI 3.617465224111282
ACTIUNI 3.617465224111282
INTELEAGA 3.617465224111282
PAMANT 3.617465224111282
LASI 3.617465224111282
NORD 3.617465224111282
PLEACA 3.617465224111282
MERG 3.617465224111282
ASCULTE 3.617465224111282
LOCALI 3.617465224111282
CALITATEA 3.617465224111282
CRITICE 3.617465224111282
PODURI 3.617465224111282
TUNELURI 3.617465224111282
MUNCIT 3.617465224111282
REDEVINA 3.617465224111282
RESPECTE 3.617465224111282
ADEVARATA 3.617465224111282
MESERIA 3.617465224111282
FELICIT 3.617465224111282
SUEDIA 3.617465224111282
SAPTE 3.617465224111282
INTR-ADEVAR 3.617465224111282
PUNAND 3.617465224111282
SESIUNII 3.617465224111282
DUNARII 3.617465224111282
PREIA 3.617465224111282
VREMEA 3.617465224111282
SATISFACTIE 3.617465224111282
DUNARE 3.617465224111282
LUME 3.607219141554661
ROL 3.6004206045557043
NOUA 3.592477969085743
CORECTA 3.5801133436373003
SPUNEM 3.5801133436373003
ALTA 3.552665011169306
CHESTIUNI 3.5348638658856455
STRATEGIC 3.4648151323106298
BUNA 3.462803166541838
ISTORICE 3.4559505409582694
URMATOAREA 3.4559505409582694
CENTRUL 3.4559505409582694
PROTECTIE 3.4559505409582694
CORECTE 3.4559505409582694
DECENT 3.4559505409582694
DESCHIS 3.4559505409582694
LUCRA 3.4559505409582694
JOACE 3.4559505409582694
CONTINUT 3.4559505409582694
TINERE 3.4559505409582694
SANATOS 3.4559505409582694
ACCELERATA 3.4559505409582694
INDEPENDENT 3.4559505409582694
TRANSFORMARE 3.4559505409582694
ANGAJAMENTUL 3.4559505409582694
REACTIE 3.4559505409582694
MODUL 3.4559505409582694
DISCUTIILE 3.4559505409582694
JOACA 3.4559505409582694
PUTINTA 3.4559505409582694
PROMOVEAZA 3.4559505409582694
EUROATLANTICE 3.4559505409582694
SECOLE 3.4559505409582694
RIDICAREA 3.4559505409582694
SENSUL 3.4559505409582694
MEA 3.412058561771923
MELE 3.4033837395385254
TARI 3.39033330651991
DACA 3.384154240678496
FOARTE 3.3656322831991043
VINA 3.3285134684828104
LUNI 3.1900384832129527
ECONOMIA 3.18540354867452
BUN 3.0852281450322017
UCRAINEI 3.082308361516683
L-AM 3.0669886657099363
EXTREM 3.0468674319878226
DECAT 3.0259104017359038
NATIUNI 3.02213557026603
DRUMUL 3.02213557026603
PREMIERUL 3.02213557026603
FEL 2.976080404304466
CINE 2.975911077786121
PUTIN 2.968859467887979
BUCUR 2.9427637562169937
AVUT 2.9131260678657176
POZITIE 2.876614093201776
SPUN 2.8733120141409647
INTOTDEAUNA 2.8098055943648084
CEALALTA 2.788721575654683
INDUSTRIA 2.753298438850303
POLITICA 2.744063795602881
UE 2.739373911217636
CEA 2.7255969109342595
DAR 2.721326061520321
CORUPTIE 2.7060407817804304
PROPUNE 2.7060407817804304
EUROPA 2.6958999697089205
URMA 2.6857474530603196
CRESCUT 2.685085007727975
PRODUCTIE 2.685085007727975
ZERO 2.685085007727975
LISTA 2.685085007727975
PREMIER 2.685085007727975
FRANTA 2.685085007727975
TARILOR 2.685085007727975
FERME 2.685085007727975
SIGURA 2.685085007727975
INTR-UN 2.647347265795592
SCHIMBA 2.6408458189822395
GASIM 2.62122135817861
TROLI 2.6192684183410613
REPUBLICII 2.6146325867304308
CULTURA 2.6146325867304308
ZONA 2.585757026897607
INTAMPLA 2.5608588471406266
ECHIPA 2.546198698516096
SA-MI 2.546198698516096
AJUNS 2.546198698516096
DOI 2.542749979889932
CATRE 2.5301466446633927
POTI 2.504997512151674
PARTENERIATUL 2.504997512151674
DA 2.497359923379717
MINE 2.493472177377052
VREO 2.459523837536872
NICI 2.4217436793897322
CREA 2.400280403037137
MULTE 2.3782221081510513
NATIUNEA 2.3746501992257847
MULT 2.373852026261127
ACESTUI 2.3584974524055005
ITI 2.3051161362966677
FACEM 2.291758186929364
FAPT 2.2850958493376528
IL 2.278880909242474
SCHIMBAT 2.268922493025684
CONSTITUTIA 2.268922493025684
PENSII 2.268922493025684
IAU 2.268922493025684
INTELEG 2.268922493025684
NOAPTE 2.268922493025684
VORBA 2.268922493025684
INTERNATIONALA 2.268922493025684
DORESTE 2.268922493025684
PROST 2.268922493025684
INFLUENTA 2.268922493025684
SASE 2.268922493025684
RESPECTATA 2.268922493025684
DINCOLO 2.268922493025684
TE 2.2597561660128886
FACA 2.257111190638678
MOMENT 2.2382941038004875
AVEAM 2.2138873223501347
STITI 2.1842866058825976
FAPTUL 2.182672970999145
PLECAT 2.161458799858066
STEA 2.161458799858066
PROFESORI 2.161458799858066
PARINTII 2.161458799858066
VEDEA 2.161458799858066
VEZI 2.161458799858066
ADMINISTRATIE 2.161458799858066
OBTINE 2.161458799858066
INCEPEM 2.161458799858066
FIU 2.161458799858066
PARTI 2.161458799858066
COMPLET 2.161458799858066
DIRECT 2.161458799858066
VOASTRA 2.161458799858066
SPERAM 2.161458799858066
RIDICAM 2.161458799858066
BIROCRATIE 2.161458799858066
PUTERNICA 2.155362070640306
PARTID 2.1536937049238016
MI-A 2.123989536218434
PRESEDINTIA 2.102740592690571
ZIUA 2.102740592690571
PLATEASCA 2.102740592690571
TEHNOLOGII 2.102740592690571
LIMBA 2.102740592690571
CONTRIBUIE 2.102740592690571
UREZ 2.102740592690571
PROIECTELE 2.102740592690571
MINISTRII 2.102740592690571
RAPID 2.102740592690571
POPULATIEI 2.102740592690571
VIZIUNEA 2.102740592690571
EXPERIENTA 2.102740592690571
DIGITALIZARII 2.102740592690571
ADMINISTRATIEI 2.102740592690571
NATURAL 2.102740592690571
DE-A 2.0312449546585487
PARTEA 2.0295305863353224
PRIMIT 2.012859843025049
STIE 2.012859843025049
UNII 2.012859843025049
E 2.011715800001335
CINEVA 1.9794421917446705
ALTE 1.9737067710370522
MIE 1.964451313755796
COMENTARII 1.964451313755796
GURA 1.964451313755796
NU-MI 1.964451313755796
ANUNTA 1.964451313755796
CUVANT 1.964451313755796
PERICULOS 1.964451313755796
REFERENDUM 1.964451313755796
ILIESCU 1.964451313755796
TUPEU 1.964451313755796
LUCRURILE 1.9623637115958736
PRESEDINTELE 1.9619876547473576
RAZBOIUL 1.961842504144663
COMPANIILE 1.9446869686223063
INCREDEREA 1.9255197375398865
DUPA 1.8909302573369806
IESE 1.8833787198547631
FUNCTIE 1.8833787198547631
CUNOSC 1.8833787198547631
LUCREZE 1.8833787198547631
PRIETENII 1.8833787198547631
LIBERE 1.8833787198547631
KLAUS 1.8833787198547631
PARTIDULUI 1.8833787198547631
ATACURILOR 1.8833787198547631
ACEEASI 1.8771566042750694
ROMANEASCA 1.874995289781682
INCEARCA 1.8682261609831343
ACESTOR 1.8607409466600981
ORICE 1.8479160270211952
PERSONAL 1.8386409114934954
JUSTITIE 1.8386409114934954
IDEI 1.8386409114934954
URMARIT 1.8386409114934954
PUNA 1.8386409114934954
DATI-MI 1.8386409114934954
FUNCTIONEAZA 1.8386409114934954
LEGE 1.8386409114934954
DUMNEZEU 1.8265112580150684
CREASCA 1.8087326120556413
PROBABIL 1.8087326120556413
LIPSESC 1.8087326120556413
ACCES 1.8087326120556413
FERATA 1.8087326120556413
LUCRAT 1.8087326120556413
FOND 1.8087326120556413
NEGRE 1.8087326120556413
CREATIVITATEA 1.8087326120556413
POLITIE 1.8087326120556413
REPREZINTA 1.791547847849831
MODERNE 1.7900566718186504
ALIATII 1.7900566718186504
PROBLEME 1.7815912137732552
DATORIA 1.7786723585369089
VREAU 1.7781417695860453
DEVINA 1.7749096977667613
EDUCATIA 1.767431932942823
STARE 1.767431932942823
ISTORICA 1.767431932942823
NOI 1.7542155851592396
PUTEA 1.7489650064217297
MARI 1.7427175105286903
FI 1.734821355251598
CERE 1.7279752704791345
CAUZA 1.7279752704791345
FAMILIEI 1.7279752704791345
PREDICTIBILA 1.7279752704791345
MEMBRU 1.7279752704791345
ALIAT 1.7279752704791345
ALIATE 1.7279752704791345
BUSINESS 1.7279752704791345
SPUNEAM 1.7279752704791345
FIM 1.7110562115980772
MEU 1.6990757642185967
TOTII 1.693521857312591
DATA 1.681668155104245
PRIMA 1.672976304160364
PARTENERIAT 1.6674659413372146
ECONOMIC 1.6674659413372146
INTRA 1.6465553677933693
DOAMNA 1.6465553677933693
IOHANNIS 1.6310253736467835
ECONOMICE 1.6292265889549766
MAI 1.615129383105385
LEAGA 1.5950192416064761
PARTIDUL 1.5950192416064761
ACORD 1.5950192416064761
INAPOI 1.5950192416064761
FACETI 1.5950192416064761
DORI 1.5859742915818567
UN 1.5822450946613287
FACE 1.5731598372183513
EU 1.5726381492452488
LUCRU 1.564369314883338
TRAIM 1.5411541807583413
ENERGIA 1.5411541807583413
PROPRIA 1.5411541807583413
COPII 1.5327082080489423
RAMANE 1.5327082080489423
ACEEA 1.5319727084771257
O 1.5290609488047362
IMPORTANTE 1.5281105652238332
SANSA 1.5259626989722583
CA 1.520071457363842
CAT 1.51441429765108
MODEL 1.511067785133015
NORMAL 1.511067785133015
MILITARI 1.511067785133015
MILITAR 1.511067785133015
DECIZIILE 1.511067785133015
SUA 1.511067785133015
ACOLO 1.5029467107791987
SANATATE 1.489997672170271
POATE 1.4635847611690882
TIMPUL 1.4456561478309597
TERMINA 1.438307046600888
N-A 1.438307046600888
EXTERNE 1.421828856997662
ACUM 1.4203580633757844
INCA 1.4133745034894278
CAND 1.4009320973497188
EDUCATIE 1.400908344412559
CIOLACU 1.395915992362942
VIATA 1.3957696527898509
DESPRE 1.3889296981310397
PARTE 1.3711616122971726
LIDERILOR 1.3696869556088178
SERVICII 1.3696869556088178
RAMANA 1.3696869556088178
INDEPENDENTA 1.3696869556088178
SPATELE 1.3696869556088178
DAM 1.3679611033845809
NEVOIE 1.356107780293336
UNA 1.3553435140172398
MARE 1.3542186828400404
DEVREME 1.3530203908902152
MODELUL 1.3530203908902152
DAU 1.3530203908902152
AJUNGA 1.3530203908902152
ESTE 1.3426824281495984
URMATORII 1.3425425038639875
LIDERI 1.3361286299840807
RAMAS 1.3297757481107744
PASTRA 1.3297757481107744
DUCE 1.3297757481107744
AM 1.3221972223892011
ARATAT 1.3196281278297803
DOMNUL 1.3180533576028306
STIU 1.315617343865206
PAI 1.3096342091705306
CONTURI 1.3096342091705306
VIITOR 1.309379212568422
CETATENII 1.3073162933652154
CADRUL 1.3073162933652154
VIETII 1.3073162933652154
TRANSPARENTA 1.3073162933652154
INVESTITIILE 1.3073162933652154
MEDIU 1.3073162933652154
BUNE 1.3029785783902426
AVEM 1.3016571149471425
EXEMPLU 1.2959462385840246
TOATA 1.2923440606477858
LASCONI 1.2911083716088148
CIUCA 1.2850490182402534
INTRE 1.2840623749805813
BUCURESTI 1.275187228851484
POLITIC 1.2749023621289586
MUNCIM 1.273099349258048
MEI 1.273099349258048
SAU 1.2691060714707731
TARA 1.266726154466183
ROMAN 1.262466399119213
ARATA 1.252498756075837
NICIO 1.2515361735158963
UNUI 1.242205743832187
VENIT 1.2392656427087245
CONDITII 1.2385475923888316
FII 1.229761918768436
SPUNE 1.2157702383977045
VREM 1.2123955625181113
INTR-O 1.2081709773772986
SA-I 1.2017929259352693
PRINCIPAL 1.2001402015185683
DISCUTAM 1.2001402015185683
ANUME 1.2001402015185683
DEZVOLTAM 1.1974926563619142
INCEPUT 1.1900819141298629
DESI 1.1873250996128923
PNL 1.184221670389769
DECIZII 1.1792487262027502
ULTIMUL 1.1792487262027502
TREI 1.1752315280346755
ALES 1.1726560929190908
CEEA 1.1713289347407836
IMPLEMENTAREA 1.169387341493831
SISTEM 1.1602913547755713
APA 1.1519835136527563
DEA 1.1381852832865147
APOI 1.1344612465128419
MINTE 1.1344612465128419
SI 1.108685275513825
PRESEDINTE 1.1056293408546183
AJUNGE 1.097140167989779
VA 1.0929773845549677
SUNT 1.0923344694997181
DEJA 1.0913364854995726
CORECT 1.0913364854995724
ROLUL 1.0913364854995724
AVEA 1.0906966673641265
VREA 1.0905940848891804
ACESTEI 1.0860070433470101
USA 1.0807293999290328
ITALIA 1.0807293999290328
CU 1.0784684002755263
PENTRU 1.076765154570775
NE-AM 1.0754413854322837
LA 1.0607700733371423
PE 1.0563341837123204
RASPUNS 1.052868935196408
PUTERNICE 1.0513702963452856
PARTENERIATULUI 1.0513702963452856
OAMENI 1.0474124024628964
NOASTRA 1.0456523394629655
ROMANIA 1.0436051129212383
INCREDERE 1.0413244494530545
AZI 1.0401291340295773
BINE 1.0337398182911646
CATEVA 1.0291258079035284
PROPUNERE 1.0291258079035284
FAC 1.0291258079035281
CE 1.0160727552228563
SERVICIILE 1.0156224773292744
MERGE 1.0156224773292744
VREME 1.0156224773292744
UNITE 1.0110053040468496
CALE 1.0064299215125245
AVETI 1.0035170613854394
SPRIJIN 0.9906732090035894
VINE 0.9890931156830879
PANA 0.9890931156830878
DISCUTA 0.982225656877898
SPECIAL 0.9809212520723315
VIZIUNE 0.979151865475375
ALT 0.9723434843111531
SA 0.9682497723390582
EUROPENI 0.9669203329355
AFARA 0.9669203329355
NIVEL 0.9644449422543884
FIE 0.9638104383335778
VORBIT 0.9615304647556732
NU-L 0.9615304647556732
SERVICIILOR 0.9602804127209281
AVAND 0.9602804127209281
NOSTRU 0.9504861542286129
SENS 0.9497325702828021
AL 0.9494684865212965
ROMANA 0.948512986655042
NIVELUL 0.948512986655042
NOASTRE 0.9484716264678078
CALITATE 0.9393541378675528
INCLUSIV 0.9303704733300491
INTREAGA 0.9297849079559298
TREBUIE 0.9276328833721316
IN 0.9247480129316771
STATELE 0.9240253289311365
INSEAMNA 0.9141531305201853
APROAPE 0.911782069208518
TURISTI 0.9043663060278206
DELTA 0.9043663060278206
SINGURA 0.899673091240446
SUNTEM 0.8973552118949993
STAT 0.8954894939137948
MUNCA 0.8924014623421379
INTERNATIONAL 0.8907956068866276
ASTAZI 0.8857622567685706
AR 0.8839619766804127
ANI 0.8739295435653448
DIGITALIZAREA 0.8737404527262036
DE 0.869218989506984
SISTEMULUI 0.8639876352395672
CONT 0.8639876352395672
FELUL 0.8636232342254939
BATUT 0.8636232342254939
CARE 0.8594300889320846
DUMNEAVOASTRA 0.8577913556086458
PROBLEMELE 0.8475833266299776
SCOLI 0.8475833266299776
